5191	8652	-8527	7470	8012	6209	-5999	-6422	-1082	9539	1389	-6614	7850	-2296	-9883	-6834	7262	8951	9711	1275
1230	-7966	3831	-8684	-5703	-7793	4333	-2739	-7868	-798	-6804	9723	8051	-8815	-8468	8566	-8019	8250	-3678	3433
-6132	6505	-4002	7348	7218	8220	5689	-9234	5273	5726	-7218	-2633	4294	6016	4982	7662	1049	9842	961	2866
3494	8023	1453	-5180	1128	5264	-9485	7205	-9105	-8275	-624	-385	-7817	-2437	6674	8857	9945	3226	1942	7848
5659	-5577	2284	-7447	5563	-4184	-760	8065	-5361	-9108	-6953	5522	4780	8459	8489	5953	-7893	251	801	-18
-6903	7185	-6194	4941	-8257	-4568	2079	-6352	127	6011	7521	6907	-5457	6983	733	9383	-1035	-2050	1417	-830
3279	7669	9036	2512	8795	9224	-7247	5866	-2255	9726	-3292	5465	7535	-8636	1431	1703	-3507	-3647	733	-5440
7012	22	-7177	-8955	-1957	7830	-7457	-4814	8507	4415	4048	6452	-7151	-286	5433	-6839	-748	5951	-1055	2759
4081	-5274	132	-6734	-8768	-9766	-8588	6128	1602	3539	-6508	4252	-5500	5113	-6317	2523	-5203	9768	7071	-7058
-1274	-1475	-6477	-8825	-6189	-1987	1814	3518	6858	-1526	4	-7921	702	-1440	-8230	3668	5769	-2306	8818	9767
1312	4863	-7301	6064	758	8125	6496	-8075	4209	-8910	-6866	-7854	5071	-8674	6702	8317	-5221	-3052	-4520	7941
-1691	-5878	-9785	952	8452	-7439	6335	-6817	-5213	3955	705	-9731	-9332	1836	8477	100	-2436	2302	-9205	-9948
-72	1361	-9997	-4227	-812	1402	5497	5419	3951	-5109	-9692	-5801	-7050	-136	8515	1251	9789	-8175	7590	6115
-645	-1507	2256	8081	-5622	-5417	-4614	7103	-2495	2709	2354	-7951	-1367	8644	-3404	-5261	-4451	8552	-3974	4539
5425	7157	-6065	-8693	8476	9311	3147	5919	-5260	3741	9143	5042	6309	7811	3086	-1847	-1167	6037	1940	1947
3667	-4685	-1940	7647	8789	6732	-225	-8733	-1002	-6764	-8757	-6857	3208	7935	2014	5101	7473	-5560	-4877	-3094
-9062	5242	3477	-4130	738	1629	-9226	1384	7279	5817	2872	-3246	7317	5685	-2306	9737	3905	1564	7601	-8674
-857	5891	-2228	2531	5694	-7279	99	-8195	-3063	2635	-4484	9137	9722	-5091	421	5517	5132	1480	3897	7961
-9276	3952	-3	-4964	2914	7374	4837	-1759	4519	-8714	435	5653	9740	2316	7950	1494	3583	-5106	5166	-7430
2145	-3256	594	-5050	4933	-7263	-9021	7021	-1786	1710	-3002	-3755	6897	841	725	-6221	-2561	-374	-204	-166
5622	3714	4697	-4463	-5914	5752	5473	4738	8747	7064	4906	-4062	-9314	-8695	1139	6321	-3259	-3990	8410	-1758
-7460	2449	-814	-4141	-5978	9680	5768	-3291	-609	-7854	9474	5616	-4353	-841	-9765	4135	-978	7828	-1194	-1590
548	-8149	-5711	1720	4127	5110	-5013	-6012	6892	6600	-3734	6283	-6856	-6126	4871	-5370	9347	3974	6093	525
8923	-4421	-3599	-8205	5971	7692	-2786	-7080	2211	4277	5192	2491	8384	1357	-4123	-6078	-223	-786	8135	-6756
-4251	7931	6404	3068	2816	5512	1598	6440	3534	-6294	400	-9008	-6263	3506	9290	-9500	2581	-296	7596	3437
4165	-5638	9785	-7144	-5614	-1682	-3292	2615	1605	2913	8379	-1490	8762	7750	5563	6204	1687	9769	-2819	9630
4863	-1134	-2382	6318	7174	-8853	-9726	6070	6055	-9641	-2646	-5470	8397	-3405	-5495	-9776	-3356	163	5590	-1677
-2879	6399	8956	6260	5570	7059	-6161	-4189	-2745	2875	-4291	-2797	9052	-7695	7531	-6367	1509	-2480	-6999	8266
8185	-7928	9875	4985	7208	-2853	-1323	8881	1744	4032	-1812	-5911	8326	1254	7987	-4316	4981	-4392	9930	8034
3240	-1647	-1	-7399	-8806	4500	2509	-8593	4576	-2863	-8111	-2316	9098	317	-6813	2643	3655	9144	-8166	-5833
-6071	3244	-8087	3181	-4922	-415	-9106	-8851	1332	1581	4446	-9964	3332	-525	214	3021	-674	-6609	-3422	-3954
8258	625	8356	-5861	-6094	-191	647	-182	-8371	9537	8408	-4713	-1732	6830	-4727	8766	-7287	-831	8379	-3378
-7372	350	-8541	9963	6812	3294	4400	8803	-513	-9980	-1286	1651	4034	-3953	6074	2431	8184	5534	-8858	-7097
2325	-4111	-169	-8887	-7399	8080	-2402	5007	-5620	-153	2143	-2913	7992	-6216	5584	-5753	4894	9178	-9139	5401
-7976	-5292	-4208	-438	-3359	5953	-6966	8480	3481	7336	7444	9332	4860	9073	-7822	5457	5946	2956	-8200	-8590
9675	-9786	-7170	-919	1752	4958	-1786	-7262	-4613	7421	7828	859	-3004	-7686	2780	-640	-165	-9278	-8995	-4611
-5056	8243	-5137	-2067	4012	-5004	9314	196	5628	-1224	9667	-9184	-4562	7667	7743	-921	-6289	-2110	-8734	-4195
-2443	5633	46	-2216	-6604	8261	8455	-1065	-4028	1202	9464	-3978	2979	6900	1845	-3555	-6905	9246	-6796	-7370
4603	-1515	3211	-5378	-1918	654	4164	5375	7274	-7663	683	8100	6225	9299	-3782	1565	6424	-9337	-3816	-6344
2897	8012	9965	-5002	-1102	-4812	-1556	8659	-587	-154	5322	844	-4958	-8951	-553	-9572	-5984	2353	2259	-8864
7843	1795	-108	9376	988	6826	-5774	-1574	4561	-5651	9215	-1151	5890	3036	-2835	-5968	7316	-7254	5165	1504
-7616	9413	410	3099	-3213	7552	5254	-2246	6174	-8014	-7465	-5553	1636	-1223	-3909	-4536	3876	9398	-6276	5071
9520	7308	1688	-5963	9223	9996	-1805	-5535	1752	8732	9001	1628	1632	-9324	-8469	9228	1930	9935	433	2235
551	1666	1542	8559	8426	3833	-4313	3665	3736	-3905	-9631	-3322	5156	8485	3373	-8537	2272	-6907	9467	5701
1039	6043	-6098	-6856	-2804	2970	6813	1924	-9653	-6061	2409	8747	-2767	-4932	-157	-3793	8570	7638	4614	8212
9846	6661	398	5810	937	-50	1256	8865	-1352	44	8995	7929	563	-3150	7204	1617	-1743	-8688	7559	-576
7169	-6589	1847	-5430	-4771	-6863	9755	-6630	-2545	1700	7930	-5084	9103	8088	-2640	3606	-1545	7918	4431	2832
6225	-1792	1080	-3213	6232	4100	2742	-6174	6394	-9130	9614	-88	3742	-1728	-1392	6544	-8300	6714	-5036	3030
-6468	-3894	5439	-7833	-2308	-2195	-9163	6469	2784	1906	9523	3228	-4556	2333	-962	3677	-9645	-1291	2539	1828
-72	-9281	-5485	-8325	2330	-6059	-8724	-3197	-2474	8253	9921	-5326	-9924	-8789	1513	4639	-6795	9610	-9693	-1589
-6501	-1143	-2828	4945	-7889	7535	572	7116	6393	1390	-8784	-2019	5476	-6953	-3571	4197	3326	1543	8988	-5969
-7187	487	3947	-4276	4495	-1208	8424	1215	9508	2544	5876	6377	-5825	3880	9678	1088	8660	9237	446	1680
-8806	-2782	-4752	-8588	971	-3537	3967	-1749	-2767	-1312	2366	4861	-5186	-5431	-3491	622	-1442	8528	9781	7541
-6767	4624	-5154	7488	-4665	1308	-5067	8144	-2111	6376	3285	6675	-9063	5522	5899	-7847	-5454	-8656	5887	-1644
9078	3419	-4934	3225	-4191	-5671	9730	-222	1753	4105	-8382	5413	784	-6665	4176	-8810	-7396	6470	1266	6463
-7707	4914	-9603	6032	-8377	995	-9686	-8363	7283	2585	-6061	2062	2877	-9265	8886	7357	-8848	-6393	-5413	-4923
3166	-3887	2066	1430	6886	-9120	2843	-1721	2775	3940	-6077	9373	7662	-3238	-6224	-1476	-6741	-1024	-6575	-4300
-1589	627	342	-3276	-5417	-8692	-9340	8591	-476	-4235	-5433	7962	-3263	-3045	8185	4314	1155	6122	-1587	-3815
-6179	-5165	-2417	4020	-2996	1193	8529	-3560	-3900	-284	-2557	-9051	-6407	-8447	149	7024	-7776	-360	6498	-2167
-2997	-5399	3097	-7326	-8248	-7584	-474	2576	-1684	-6328	6056	4405	-7811	8476	-9685	2488	-5989	-7233	-5267	-5744
3991	4412	7279	5430	-6696	2292	5100	-2217	-2871	9867	4050	-5460	-2662	1261	-7615	6355	559	2995	9361	5550
3085	580	8970	-676	8719	-5847	9914	6236	-5905	-3580	652	1000	-5537	-9883	9260	6126	7710	7147	9252	-4667
-790	1925	8243	-8438	-3105	-707	-1618	-6046	-8710	136	5217	-5105	-7014	-4786	2575	-3014	-1336	-143	8204	2713
3832	8305	8671	-9937	1003	9638	296	1192	-3557	-5332	6619	-455	4402	2823	-8745	-2436	6072	-9847	3293	8313
-297	8175	9043	7664	-3338	558	-2349	-5464	7694	1493	-3112	4170	2418	-4521	-455	-4092	-589	3223	1305	-7446
-347	4432	-7996	-4768	6597	8672	-5776	1663	1867	-1971	-9665	-6420	5486	4050	7584	-1379	3757	3229	-3500	-5520
-5002	-4555	2580	-8244	-3247	-8472	8035	923	-6353	-4371	1006	-7115	1323	-8122	1193	9031	-731	-7733	-3516	-358
-4146	6152	-2073	-465	-4608	-7189	-8414	-2543	-8548	2343	-8236	3212	6364	389	5957	77	566	-2429	6564	-7423
8126	-9426	-2270	4361	9150	3489	2033	6627	-4684	-2518	-1798	-5167	7802	-8948	-1986	2252	5099	-6100	-417	7221
5593	-1210	2477	3859	-1548	-1878	1898	484	-8352	-7239	8694	9995	2009	3236	-2110	-6554	998	2550	9891	8214
4769	-7132	-4985	-5682	7182	-3780	-4830	-8343	-2801	-1938	2335	-4384	-4086	-4803	5955	4653	8781	-5038	-7355	-4254
-7366	-7492	-9306	2647	5073	6481	-7996	-5687	5658	-8460	-1627	2116	-5957	-3083	-2767	511	-5043	4109	-8934	-658
212	-1137	-4984	-5203	8553	-1259	8998	4703	-1196	7189	1336	-7812	87	-7361	-715	9948	-46	-8382	2772	2486
2609	-8018	7316	-5630	-5638	7400	-6957	9365	2025	6060	-1611	-8127	-4222	-9069	1976	8545	5242	-1511	8157	2844
4932	5434	5334	9301	-7128	-57	5957	638	-4941	6209	8907	-5447	-7826	-8528	5659	8775	-8905	-3220	-7691	601
1079	5312	4002	7771	372	9135	-6788	540	7451	2322	7217	6748	6135	8832	-6195	7432	6203	-7405	-358	-4050
5110	9756	3466	-4880	3638	9271	-2158	-4462	-1992	4567	554	4339	-625	6004	-3108	-6031	2140	-7405	-9758	-3190
-1928	-1447	9802	7703	6298	6403	697	-5120	-7830	-7878	2624	5044	-9987	1614	-281	-7851	4970	-4047	6046	-7919
-3694	4101	9197	-8183	2835	6444	-1358	638	5882	7927	5069	-1451	2116	5186	-7822	-1311	8932	-6751	3639	-1694
-5590	-4277	5064	-2174	6698	1306	5872	2889	8846	7300	-4883	7994	-1219	-9521	9225	4019	9523	6939	3924	8956
-5333	-3238	4993	-8629	-4195	4952	-4767	-3725	-7747	-8130	5253	-9936	45	-9169	-6662	-8608	-7454	9388	3710	5119
369	311	-6445	-5592	6796	-5850	-2236	9904	-4811	4595	-5048	-8896	7631	-5173	1597	2909	-7388	-7497	-8637	8757
-4929	4040	7282	-8646	5178	-3817	6029	-2199	-5509	7116	-7008	2935	2099	5689	-2234	-7386	4060	9711	4246	-1843
1184	-7231	6907	-759	4220	8860	2628	-6637	2372	1148	-8917	8673	4196	-2372	1328	6444	2552	6140	-9757	5611
264	506	1530	-1553	6383	-9347	-8822	7155	-4778	543	-4606	-6362	-6834	9530	4911	-6185	7039	-6494	59	-9182
9742	4555	7234	1043	-1637	-7555	3995	6134	-3201	5296	-9394	689	-4529	-5227	8208	-4489	-921	-4562	-1570	-317
-5094	1365	-5216	2301	-361	710	4278	2516	2192	404	9165	2183	-9130	240	8534	3739	8123	39	7782	-1494
-5297	-891	-7871	-71	886	-5927	-1482	2356	-9577	-659	1601	2302	146	-451	6665	6787	-8162	1599	4579	9434
4803	-2489	-2230	-4087	-6125	9767	-4682	6181	-6014	-4954	4879	2492	7752	-7166	-222	9224	7605	3728	7484	2663
4795	-2486	2393	338	-6513	110	-3210	8734	-6926	-4636	3243	-7431	6470	1905	-1800	2363	-2301	-569	-5645	5937
-6211	9271	-977	3553	-2941	-5766	4061	4969	9335	6248	-1763	4404	-3564	1882	7707	-4363	-3437	5707	3784	9185
-7484	9994	285	2828	9170	6024	3145	6749	-8465	-2342	-7116	6210	-9056	3110	4987	6091	-9773	1837	687	4226
6062	-203	3920	4841	3033	-6013	3282	3830	4113	8173	2690	1704	565	4635	-5237	2543	-2276	3818	5149	-7500
-1439	7568	-5696	-8084	8440	-629	-9634	8950	-8338	-1507	9395	-9851	9758	6627	-1879	-2634	9826	7336	-9901	9146
9128	-9400	-606	-9228	7094	-9767	1800	1833	4320	7615	-5196	-5530	5252	5833	3361	-9518	4799	-1081	-9429	-3060
5708	9475	-1975	6540	-8818	-9708	6684	-7856	-1362	8943	5873	-7253	465	2144	-271	5578	3148	-8624	1017	-6670
3057	6140	-5700	2059	1785	2248	2441	-4582	8869	-5953	552	-3186	9181	-2483	9078	1836	2590	-1793	1472	-2160
5298	4168	-9481	-9229	6016	5995	1468	-9557	4103	4717	198	-8641	-7228	-2334	-2991	-6851	5222	7603	58	5201
-3352	-9262	-1214	5980	4319	5759	-4119	-8586	7196	3527	-6804	1436	-4050	3270	-6636	-4324	-2019	-5640	-3148	3042
9565	-7738	-7311	-8968	-6159	9231	7928	-5173	-2109	-9133	-396	171	491	-8158	5439	4762	-6206	-7726	1061	-5373
-7333	1473	3035	-7990	9372	6268	-6115	6823	-7250	-2128	-724	8705	-500	7508	217	-6436	1398	7235	2030	-4714
1262	8730	-933	7427	6978	-8437	1347	6392	9499	2689	6407	9159	-1593	-2378	9201	2961	-9802	-9638	3986	7896
313	-3999	3035	2888	3931	5457	4520	6716	2362	9600	4757	-2698	4183	-7353	-2026	3559	5877	1155	-5425	791
2980	-514	1816	-3104	-9056	3727	-8813	-6041	-6286	2932	5417	-2408	-809	2822	-1096	4784	-6143	9758	-980	6747
12	-5618	-6887	-4629	-8281	8792	-1036	8391	-3098	5756	2416	9170	2657	-5639	3355	3307	6743	-5470	-1605	9936
-5711	-7871	7659	8113	-3171	6323	7632	-8275	-4160	8551	9322	-918	-192	2330	5560	2027	5048	-7634	-92	4191
-5900	6792	-6440	10000	-1897	-3308	-616	-7381	-4715	-2235	-2200	4325	-4641	-9317	-2678	-6332	-6028	-3755	268	1167
7422	2956	7762	-4298	1441	7251	-1362	3970	-7845	9995	-184	9651	7666	-4201	9255	7928	4490	-8120	-3119	-3143
-3105	-474	-4513	-5246	8512	8348	-9662	-5041	8251	7658	-9088	4056	3516	-9360	1322	-5991	-610	6803	-9147	4240
931	9587	-5836	-4898	-1198	8671	-2645	-8613	3113	646	-4586	-3335	2305	2320	-8289	-4313	-878	9446	-4348	9062
-6082	7286	9457	7866	1844	-6800	-1638	-2667	95	-6425	-5417	8886	-2287	-7633	-8715	8695	3506	-1525	-9698	9966
-9577	-5827	-8988	6604	2797	8661	-2237	6050	-3639	-5342	1233	4428	-4561	-7379	-4934	9793	-3161	8796	-4627	-7768
-3174	-3119	5593	1330	-3089	-218	3101	598	2986	9528	-1173	-9933	4751	-128	-1573	-3769	-3249	2368	3322	-9315
3568	4046	-1782	6507	-4764	-2153	-5540	-2343	-2666	3555	8541	9880	-7898	4988	-4001	3272	-4145	8058	-3484	6631
-5475	6226	3946	-523	-1061	-7674	-4347	9702	-4034	5604	-4267	6460	1657	3663	1891	-1018	-2356	-4786	-4897	7605
5024	-2484	-5451	-1668	-1092	-2004	6175	2052	7821	-6825	1669	-828	-6612	-4303	6992	-1002	8012	-8241	3549	9126
134	2810	-2540	4244	-1256	-1896	-6226	5475	-6559	8207	1945	-4236	8948	157	70	-6259	8049	4148	5300	-5033
1928	152	7228	7961	3148	3357	-4741	-4968	-630	6868	4861	9772	1371	6701	2155	-6747	-3315	3855	-6146	-2955
-7241	2607	-1953	9064	6781	-8857	-3703	-7423	-8553	-8646	-9833	8492	9764	-2856	579	7343	6681	-2416	-7133	6640
-4273	-7508	-9746	-4568	-2183	-3533	-2473	8624	9136	-7824	-9376	-7283	-9307	-8049	7360	-6740	-1350	852	-6493	-5263
-2732	-1646	-7753	-8922	-2717	-4797	-4743	-878	-7202	1402	4159	7811	-7076	-2930	1498	-8044	-4874	-1015	5858	-6157
-5468	-3687	8825	-2813	1441	-1652	48	-9479	-1119	8048	8777	4361	6546	-8942	7364	7052	7665	8966	7301	-9441
6011	9726	-9333	-8831	6588	-4811	-3780	-8170	7940	-7588	9458	4349	6576	8870	-6976	2072	-1214	1176	-7148	-7131
-3155	-6365	-1422	-8439	1592	3362	-267	-4198	-7876	-866	845	-1316	2507	-49	3186	-7078	-2081	4796	-7171	910
-9722	-6638	6006	5348	-7198	4156	-1375	-149	-1932	5559	5486	-1095	6534	-4777	5920	6602	-1156	-740	-7639	-2068
-23	-6912	-3179	-6893	2151	-7688	4324	-3099	-3887	7942	9029	6946	-4132	-5744	4291	985	-5670	-4753	-3886	2074
6358	-4193	6708	9139	-6382	3333	6522	8554	-6443	-5778	-8152	1796	-2316	9051	-7013	7212	2034	-190	-5033	-9615
-3557	-7570	-2682	1417	5048	-8542	9511	-6616	-9349	-2887	-9135	-6103	-4586	-8782	-7738	5957	4154	-4062	-3708	9636
-6045	5148	-5992	1180	4900	-2237	2361	-6075	0	-3894	-9925	4461	-2442	-2804	-1338	-6814	-4794	8003	-1104	571
-6407	234	2795	8168	-2013	301	-2767	-8140	-7628	7277	-2263	-7759	-8748	7621	-5962	-6629	-2094	830	8271	7664
-476	5720	1174	6986	-3773	-6058	1705	8779	-2671	-6661	3628	8585	3079	-274	9461	-7726	4427	-4608	-6284	2236
-3185	-877	-125	3274	-4613	-5695	7272	3248	6467	2026	240	-4999	3337	7396	-6855	462	-5604	2073	9608	4084
3441	550	-369	3929	9192	-8003	-1319	-4574	2965	-2343	7387	-1359	-7156	4157	-3915	6592	-7015	-9575	-9289	2336
-1326	-3802	3230	-3081	-5487	6961	-6219	5509	-6794	2570	-6407	-8215	-3894	-3466	-2501	5488	5921	7903	7462	9151
9244	8020	-2205	3954	8348	-5385	2271	7375	-7523	882	-9309	-1457	7428	-5013	9375	-3301	7572	-9291	-9748	5122
-6499	5636	3905	-6313	1933	7386	-1311	-7849	-4656	-2388	-9473	1842	-6592	8127	-4122	-5150	-3336	1751	-3510	-3684
6917	4549	9899	1940	1480	-6587	3440	-5703	6312	9460	3696	6531	5302	-5725	-9242	1536	3095	-5640	6356	-9421
7281	-8619	-2980	-7029	2925	8384	-5605	4842	3483	-9228	-3675	9873	-7693	1384	-6523	553	-1186	-1097	-7655	4797
-646	-8414	3471	-5872	-7193	5085	-7649	-5096	3946	15	4615	903	8775	8371	-7083	2247	3663	4000	1395	4513
-2841	1021	-5863	-2934	6190	-9692	7431	2998	-6233	7264	5037	4787	526	-795	-8953	-8750	-4975	-2475	-3498	-6981
-970	-8772	-4816	8295	5995	8142	-565	9634	3947	-30	7546	3189	7160	8374	9694	8787	-2802	-140	3433	237
6814	8464	742	3717	7385	7779	3099	-1848	-4408	1101	2703	1606	8249	9040	-1025	1752	-2625	-5761	-1435	5820
-7084	2081	4104	-9290	3086	1512	-9127	-8415	-9701	4471	-781	4784	-1528	-6182	4570	-8030	-7340	-7205	-2645	6576
7503	-7262	-6345	1626	-3706	-1324	5006	-3602	-3458	7484	2609	-7937	9413	-4523	-8435	5486	4842	-8903	-9495	-8132
-7176	3741	6272	7215	9815	8136	-4722	-195	-4852	-8184	-1930	-6616	7143	9767	8919	3956	-8951	-3790	-2883	6610
-8617	-2313	-2769	-8833	2823	-4205	-7723	6282	-4058	2281	7759	-4973	-2841	-7820	7125	1981	-7899	170	6392	4310
-6778	-7274	410	3917	2435	-2367	-2278	-1595	-1399	-3432	-6353	-2860	-43	-7860	-246	-7658	-4654	2194	9687	-8930
-6385	2295	7310	-461	5474	-3745	-8989	-9429	7034	6234	-9975	-8994	-9802	-7936	7442	4895	-3673	4565	-5980	-4192
-6011	-6877	3390	-4845	9436	-3343	-5071	-5738	-4191	-2589	6023	9668	-6188	4338	-1918	-3316	2157	2713	-2797	-2185
-6108	-3784	3708	-5125	-7885	-8193	-4636	-8955	-3835	6038	6641	8692	8807	4094	-5801	-2945	-1957	-6620	8174	1800
-2703	-8581	7099	-9774	-8209	4824	1911	4151	-6872	-316	-9481	1481	-8897	2412	5978	3992	-4472	-5784	-4256	-9761
-2072	7091	9021	-5019	2483	2656	-9939	4153	2492	8208	-3156	-3691	-1559	-9238	-8863	6383	4744	8835	8924	684
-395	-5762	-5638	-9144	-2548	-8491	2	-7501	3385	-5837	5185	-1148	6238	3799	9961	-8507	4857	5250	-8662	-2810
4124	-4459	9244	-8566	8113	2779	6875	-5040	-8625	3374	4265	1448	1504	-6165	-3096	-8052	-498	4862	4797	4228
-914	-1197	9387	-3904	9897	-9592	-1984	-202	-818	-525	-4998	-7465	-903	-4205	9211	2697	2799	-5966	-2284	-5061
4413	3508	-5540	4594	2173	1290	8669	591	4203	-7402	-3954	-5429	-7309	-5217	-9306	-5889	1076	6911	8138	-2738
-2198	-2277	-347	6138	8292	8823	7529	2088	-6688	6466	3132	-2793	-1295	-8532	1992	8934	1611	4248	-9452	7176
5636	-3300	-5313	-4030	4748	-5542	5802	-180	-3161	6292	-7029	1966	-6140	-9855	-9765	5240	-3863	-6333	4520	8555
7992	-463	8392	-617	6728	-9058	-1431	3988	4195	-5371	-555	-6369	7102	-1242	-3486	8187	-4101	9214	5233	-8954
-9597	-7513	-1474	5782	-8575	-8677	2236	3130	3571	6300	-4979	-8812	6620	-6245	3816	7123	8084	2933	-2454	-4730
4807	8265	9761	-2900	4498	530	6223	9179	-8027	1364	-9037	8353	7157	-598	-4967	-7229	3421	-9335	3074	4511
4989	8724	5888	-2215	-4469	9479	-7500	-5241	-2789	-3362	-3497	-3594	321	-6930	-2450	-280	9289	-5764	-5059	-3995
-7616	9278	9916	5919	6771	1738	-8486	5816	3839	-3996	2162	-180	3471	-1694	-606	-711	6739	-5463	-1313	8228
-3848	8469	-9594	5639	-7474	8013	-9070	-2394	-2731	-6000	-7111	-7365	-7268	-8161	7451	1205	-5011	-5882	8214	1923
-446	1592	1618	2577	-3754	-8514	-8143	7143	6556	-1694	7447	3263	3848	-5077	4746	-2229	-6726	-3951	9868	3280
-1217	4989	-9531	-2204	-6978	-2121	-9545	8736	1330	-4306	7629	-6634	-601	7080	5618	-5219	-7935	-146	-1525	3725
-1448	-7923	8678	7900	-6875	-748	4196	1410	9101	-9627	288	-4359	-6983	-9924	-8439	9401	-3706	-1727	-7557	-1595
9318	-8819	5940	-4938	1065	2207	-5461	-2396	5018	-1082	-5966	1388	-2966	5871	-884	-4532	9394	8233	-4010	-8881
617	5882	6367	-4311	3957	2631	8086	3445	-8271	-4851	-1290	7211	-2019	6734	-445	6782	7350	6643	3819	-818
5517	976	2448	2564	7172	6325	-3258	-4771	8334	-8106	5626	8938	-2725	4766	-5975	-7617	6042	6010	1810	7780
669	5921	-8735	-6743	8459	2499	8114	-274	9064	5450	8662	-5402	-6501	-9125	-2061	9368	-8199	-6635	3538	5718
5183	-8315	-9391	-5855	-4961	3648	5361	-9361	-6089	5989	-8208	1834	6644	6936	-9924	-7339	9791	-1582	4158	-3656
3064	-5855	-7182	-8835	2451	-6538	9033	-1170	5410	9899	-4191	5586	4312	6206	5609	8319	6051	-2571	-6031	-6751
-3436	7374	-6650	-4439	3131	-5125	-7182	-3709	8010	-7101	-6993	-2370	9177	9777	7859	-6162	5393	-7741	8647	3615
3330	6006	1633	-1194	-4965	3132	-2441	-9459	-9750	-2824	-1543	6074	-4301	-6956	977	416	10	-8393	5416	5158
1028	-6078	1583	1839	-3097	9825	-5763	-5423	-3394	4684	-7729	138	5996	8891	9841	8752	-6346	9	6152	3907
4288	3437	-7880	-9944	-9305	7727	1254	1768	3999	6758	-783	6150	8434	-937	-2549	7714	-6929	-3248	1902	-6783
8374	143	5352	-3794	7792	-8282	4601	5457	-2248	-3152	-7948	8537	-7390	2852	5494	-2322	-4393	718	-8103	-3116
234	7737	-986	-8144	3303	-4876	5334	3271	-5597	6348	-9772	-5567	-1202	-8564	2182	-688	-9837	7171	5319	-6449
-3691	-7479	-8362	-2692	-6361	-770	-9919	4996	-4968	4627	-3262	-924	9861	-781	-4813	866	4593	-2553	-3892	-3844
-8977	1346	9442	3317	522	-3069	8617	4767	-5089	737	202	-9729	2240	-4192	2023	-3386	6762	1657	-6491	-9234
2308	8556	-2762	2840	-9290	-3750	-1111	-6961	-6667	3420	9005	-7388	4111	-3064	3162	-9432	-6389	-5107	9405	-4819
5326	-1258	-3651	-5719	-1465	8805	6572	-4665	-158	-6839	-7006	-7501	-1226	492	214	3731	388	1146	-2627	-4973
-8543	-3864	5326	5867	1762	-1304	-9587	-8801	1197	927	8482	8907	-2929	-7110	2093	-4166	-7491	2314	4259	7312
-5130	1867	2518	-360	2332	9416	-712	4867	-4281	7650	8188	-2019	5286	1491	8197	1888	-1290	3	7623	-3251
-7730	4518	-6727	2627	246	3656	-12	9618	9687	802	6376	262	943	2307	-1600	3780	9405	9387	2987	-2373
-3678	3084	-4076	-1870	-295	-2049	-2819	8376	-263	-4605	-1976	4256	-9840	-8051	-2947	4856	8101	-5884	2435	9183
-5256	1637	1050	7557	1648	-2888	699	-4363	-2193	757	-6657	-9160	7888	5461	9147	8495	5844	-1818	-9804	-72
4604	-687	7544	-8054	-9949	5756	-304	-4897	6181	1450	-1046	-9415	1880	370	6903	9075	-2323	-4769	-2562	-3238
-5696	1335	-5440	6093	3125	1830	6618	-7995	2421	-4523	-4012	22	3558	7028	-9417	-2128	9112	8934	1302	-8021
-5890	-386	1414	-3178	-9081	-2316	8593	1483	-1614	488	8411	-4065	8405	-875	3766	1547	-5345	2994	7793	4514
-869	9825	2348	-147	2278	3818	8276	2972	-2156	-8970	-7572	1322	-3840	573	8012	3742	-4446	6829	6892	-5732
-6762	5114	9698	7529	8115	-112	-7489	1619	1124	-2068	-1811	8176	-7666	-8093	9417	7217	6447	5843	-3548	-2991
445	-5353	5488	2467	5190	3349	-8381	4019	-4186	-4977	-5027	-3162	-8936	-9339	-3618	5994	5536	4529	-2647	4590
9143	-1286	-656	-8097	2711	3825	3281	2522	5904	1114	8795	802	9058	-548	7614	1950	-9679	-9178	-8222	-9167
-3377	-5177	-7733	-9781	5514	6120	-2474	-927	4983	6867	5723	6093	-8786	9640	-8017	-1061	-1100	5573	-3250	-6447
6338	-8669	3193	-3233	-1304	-4075	-3894	-8332	-8479	-9410	229	-8906	-7851	5459	-2789	-2649	-3455	1717	8353	-4719
-8020	-1021	-6119	2519	-8955	-9656	-2385	443	-7715	343	1542	-2216	9678	-908	7516	-3583	1907	-5229	1476	8
-6216	8522	-4874	-7245	-7840	8043	9796	6825	135	-7968	-6288	-2265	-4097	9941	-8826	8093	-8367	2824	9737	1755
6633	8453	9070	2788	3900	4844	-3488	1553	-8436	9529	-3629	539	-5629	8395	3748	-2857	6070	-3374	-8141	-1885
6108	2634	-9129	135	9745	1999	8041	-9853	2896	-6289	8478	-9207	9889	452	-8134	-4574	5016	-1542	3069	-2781
5248	4153	-9459	3729	-715	9368	7689	1484	8713	5070	-4851	-4791	6492	-3471	-5520	527	-9197	-3451	6332	4685
733	2718	-2358	9963	-6802	-9589	9256	5181	-2306	282	-9032	-5012	-7921	-8613	-3819	4091	6646	1020	-8958	5741
8660	-7488	6697	5252	8792	6371	8547	5950	7620	-8060	8891	7229	2267	-3723	-5218	-5524	-5973	1989	771	-4816
-1273	8817	-8339	-1300	-5447	-6524	4469	-5787	6781	-1335	-6533	-2236	-8470	-9558	7736	-3450	5477	6871	-7867	2522
